ID,URL,Is lighting product?,Extracted_Content
5C
7105
109.14
2
0
2
7071
108.61
2
0
2
6799
104.44
2
0
2
5QW
6911
106.16
2
0
1
6878
105.65
2
0
1
6613
101.58
2
0
1
ASY
5608
86.14
1
0
2
5581
85.73
1
0
2
5366
82.43
1
0
2
5RW
6758
103.81
2
0
2
6726
103.31
2
0
2
6467
99.34
2
0
2
85
100mA
87.2
5C
9473
108.63
2
0
2
9428
108.11
2
0
2
9065
103.96
2
0
2
5QW
9214
105.67
2
0
1
9170
105.16
2
0
1
8818
101.12
2
0
1
ASY
7477
85.75
1
0
2
7441
85.33
1
0
2
7155
82.05
1
0
2
5RW
9011
103.33
2
0
2
8967
102.84
2
0
2
8623
98.88
2
0
2
560
100
55mA
93.2
5C
11090
118.99
4
0
3
11037
118.42
4
0
3
10612
113.86
4
0
3
5W
10788
115.75
4
0
3
10736
115.19
4
0
3
10323
110.76
4
0
3
120
65mA
110.9
5C
13012
117.33
4
0
3
12950
116.77
4
0
3
12451
112.28
4
0
3
5W
12657
114.13
4
0
3
12597
113.59
4
0
3
12112
109.22
4
0
3
140
75mA
128.5
5C
14786
115.07
4
0
3
14715
114.52
4
0
3
14149
110.11
4
0
3
5W
14383
111.93
4
0
3
14315
111.40
4
0
3
13764
107.11
4
0
3
Notes:
*
Lumen values are from photometric tests performed in accordance with IESNA LM-79-08. Data is considered to be representative of the configurations shown. 
Actual performance may differ as a result of end-user environment, application and inherent performance tolerances of the electrical components.
# OF 
LEDS
INPUT 
VOLTAGE (V)
CURRENT
(Amps)
SYSTEM 
POWER (w)
30
120
0.26
31
208
0.15
240
0.13
277
0.11
347
0.09
480
0.06
50
120
0.40
48.1
208
0.23
240
0.20
277
0.17
347
0.14
480
0.10
65
120
0.40
65.1
208
0.23
240
0.20
277
0.17
347
0.14
480
0.10
85
120
0.73
87.2
208
0.42
240
0.36
277
0.31
347
0.25
480
0.18
100
120
0.78
93.2
208
0.45
240
0.39
277
0.34
347
0.27
480
0.19
120
120
0.92
110.9
208
0.53
240
0.46
277
0.40
347
0.32
480
0.23
140
120
1.07
128.5
208
0.62
240
0.54
277
0.46
347
0.37
480
0.27
AMBIENT 
TEMP.
0
25,000
TM-21-11  
36,000
50,000
100,000
Reported L70 
(HOURS)
Calculated L70 
(HOURS)
25°C / 77°C
1.00
0.97
0.95
0.94
0.89
>60,000
>266,000
40°C / 104°C
0.99
0.96
0.94
0.93
0.85
>60,000
>211,000
AMBIENT 
TEMPERATURE
LUMEN 
MULTIPLIER
0°C
32°F
1.03
10°C
50°F
1.01
20°C
68°F
1.00
25°C
77°F
1.00
30°C
86°F
0.99
40°C
104°F
0.98
Use these factors to determine relative lumen output for 
average ambient temperatures from 0–25°C (32-122°F)
SRT Lumen Multiplier
CCT
70 CRI
80 CRI
3000K
0.957
0.85
3500K
X
0.91
4000K
0.995
0.95
5000K
1
0.95
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change 
without notice. All values are design or typical values when measured under laboratory conditions.
Page 3 of 6
 Rev 03/20/23
BEA_SRT2_Edgelit_R02
SRT2 EDGE-LIT
CEILING/SURFACE/GARAGE
PERFORMANCE DATA
ELECTRICAL DATA
PROJECTED LUMEN MAINTENANCE
SRT LUMEN MULTIPLIER CHART 
LUMINAIRE AMBIENT TEMPERATURE FACTOR (LATF)
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
Bird Deterrent
An optional bird shroud deterrent can 
be specified at the factory or as an 
accessory for field installation.
(conduit not included) 
Wire Guard
An optional wire guard can be 
specified at the factory or as an 
accessory for field installation. 
(conduit not included)
Battery Backup
Integral battery backup option 
available on SRT2 version.
(conduit not included)
Surface Mount
Pendant Mount
Trunnion/Yoke Mount
Standard 3/4"" threaded entry for 
pendant applications. (Conduit and 
pendant not included). 
Pendant available as an accessory. 
Multiple position trunnion mount 
adjusts 9"" up and down for 
positioning in 1"" increments.
(conduit not included)
Mounting plate with “quick mount” 
hanger for one person simple 
installation.
(conduit not included)
SRT2
A
B
C
Weight
18.5""
(469mm)
4.0""
 (1mm)
5.2""
(132mm)
15bs
(6.8kg)
SRT2 with NX Lighting Controls
4.02
O 18.52
A
4.02
O 18.52
B
XXX
XXX
ECO-XXX
XX/XX/XX
XX
4
3
2
1
A
A
A
B
4
3
2
1
A
B
This document contains confidential and proprietary information of Hubbell
Lighting. Receipt or possession of this document do es not convey any rights
to reproduce or disclose its contents, or to make, use , or sell anything it may
disclose. Reproduction, disclosure, or use of the d ocument or its contents,
without the specific written authorization of Hubbell Lighting, may violate the
intellectual property rights of Hubbell Lighting.
CRITICAL DIMENSIONS
UNSPECIFED TOLERANCES:    INCHES
X.X=0.1   X.XX=0.03   X.XXX=0.010
FRACTIONS=1/32   ANGULAR TOLERANCE=1
REV.
PART NO.
FINISH:
MATERIAL:
THIRD ANGLE PROJECTION
DRAWN:
DO NOT SCALE PRINT
CONFORMS TO ASME Y14.5M
DIMENSIONS IN [ ] IN MM
DIMENSIONS IN INCHES
CHECKED BY:
ENGINEERING:
CATALOG NO.
SCALE
B
SIZE
DRAWING NO.
REV
DATE
RECORD
DESN CHCK
SHT 1
1 SHTS
 Error: No reference
 Error: No reference
 
*
 
jandrews
 Error: No reference
XXX
05/19/05
XXX
05/19/05
PV:1
NOTES: UNLESS OTHERWISE SPECIFIED
1. DEBURR AND BREAK SHARP CORNERS.
 18.52
C
C
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change 
without notice. All values are design or typical values when measured under laboratory conditions.
Page 4 of 6
 Rev 03/20/23
BEA_SRT2_Edgelit_R02
SRT2 EDGE-LIT
CEILING/SURFACE/GARAGE
ADDITIONAL INFORMATION
DIMENSIONS
ACCESSORIES AND SERVICES
MOUNTING
2.33""
59.2mm
0.78""
19.7mm
30'
20'
10'
10'
20'
0'
10'0
'1
0'
20'
20'
60 ft
30'
30'
30'
0'
8'
'
7
'
3'
3
'
0
7'
11'
11'
24'
24'
A
B
2.3""
(59mm)
.8""
 (20mm)
60 ft
0'
0'
10'
10'
20'
20'
30'
30'
10'
10'
20'
30'
20'
30'
24'                  11'     7'    3'  0'  3'   7'     11'                  24'
0'
8'
A
B
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
Standalone Controls
Optional passive infrared sensors are available for basic 
occupancy and daylight sensing. Programmable via 
remote or Bluetooth® phone app. (conduit not included)
Wireless Controls
Optional NX Lighting Controls and wiSCAPE® wireless 
controls are available for SRT2 versions (with or without 
occupancy sensing). (conduit not included)
WIRELESS OUTDOOR LIGHTING SYSTEM
*NX Lighting Controls sensor shown
Optional uplight module provides 
800 lumens of indirect illumination 
for improved visual quality while 
eliminating cave effect.
CLEDSJK - Whiteway stem and junction box
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change 
without notice. All values are design or typical values when measured under laboratory conditions.
Page 5 of 6
 Rev 03/20/23
BEA_SRT2_Edgelit_R02
SRT2 EDGE-LIT
CEILING/SURFACE/GARAGE
ADDITIONAL INFORMATION CONTINUED
SCP-8F
CONTROLS
UPLIGHT
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
2.33”
59.2mm
0.78”
19.7mm
'
3'
0'
3'
6'
9
'
2
1'
9'
6
12'
10'
20'
0'
15'
Ceiling
5'
'
0
2'
8
1'
5
11
5' 18' 20'
20'1
0'
0'
10'
20'
0'
20'
10'
10'
20'
40 ft
40 ft
0'
0'
10'
10'
20'
20'
20'
15'
10'
5'
0'
Ceiling
10'
10'
20'
20'
20'   18'    15'    12'   9'    6'     3'    0'    3'    6'     9'    12'     15'   18'   20'
A
B
2.3""
(59mm)
.8""
 (20mm)
A
B
1.8”
1.2”
1.4”
2.6”
NXSMP-OMNI Range
12' (3.7m)
22' (6.7m)
Minor Motion
Major Motion
1.8""
1.4""
2.6""
0.6""
0.6""
22'
12'
NXSMP2-OMNI Range
currentlighting.com/beacon
© 2023 HLI Solutions, Inc. All rights reserved. Information and specifications subject to change 
without notice. All values are design or typical values when measured under laboratory conditions.
Page 6 of 6
 Rev 03/20/23
BEA_SRT2_Edgelit_R02
SRT2 EDGE-LIT
CEILING/SURFACE/GARAGE
ADDITIONAL INFORMATION CONTINUED
CONTROLS (CONT'D)
SCP-20F
NXWS12F AND BTSO12F
"
P-825,https://cdn.currentlighting.com/site/specsheet/LS_LTR-4RD-CR_spec.pdf,Yes,"Page 1 of 9
 (Rev 11/22/23)
LS_LTR-4RD-CR_spec_R02
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
lifeshield
Lighting for Complex Spaces
currentlighting.com/lifeshield
© 2023 HLI Solutions, INC. All rights reserved. Information and specifications subject to change without 
notice. All values are design or typical values when measured under laboratory conditions.
LTR-4RD (CR)
4"" ROUND COMPLEX ENVIRONMENT DOWNLIGHT
CLEANROOM / FOOD PROCESSING 
CONTROLS TECHNOLOGY
FEATURES
SPECIFICATIONS
KEY DATA
Lumen Range
600–4000
Wattage Range
8–52
Efficacy Range (LPW)
52–83*
Reported Life (Hours)
L90 / >55,000
Input Current (mA)
66–434 (120V)
*Based on 35K, 80 CRI
CCEA
IK10
IP66

WET 
LOCATION
MIL461G, IEC AVAILABLE ON LTR 4RD (SR)
•	 4"" round architectural LED downlight delivering 600–4000 lumens
•	 Five beam distributions and wall wash allow for controlled illumination with a  
non-institutional appearance
•	 50° cutoff to source and source image provides a low glare, distraction free environment 
 with enhanced visual acuity for intricate tasks
•	 Options for color temperature range from 2700K–5000K in 80+ or 90+ CRI,   
as well as an option for Amber (590 nm) support a wide array of applications
•	 Aluminum anodized reflectors accommodate a wide array of colors and finishes
•	 Closed cell silicone gasket protects against dust and water ingress.  
Supports an ISO 3 cleanroom rating.
•	 Wet location and IP66/IP69K ingress protection ratings allow use in wet environments, 
including hose down and high temperature, sanitation applications
•	 Durable, marine grade, die cast aluminum bezel trim (low-copper alloy) with optional 
antimicrobial paint finish is NSF2 certified 
•	 Flush, .250"" thick polycarbonate lens allows for easy wipe down and impedes the 
accumulation of dirt and organic material
CONSTRUCTION
•	 Corrosion resistant, marine grade (low copper 
alloy), die cast aluminum bezel trim, optional 
tamper resistant hardware 
•	 Flush, impact resistant .250"" thick, clear 
polycarbonate lens for ease of wipe down.
•	 Closed cell silicone gasket prevents dust and water 
ingress for IP66, IP69K, ISO3 certification 
•	 Standard Non-IC, options for IC and Chicago 
Plenum
•	 Steel platform with black finish and pre-installed 
bar hangers simplify installation 
•	 Pre-wired junction box with snap-on covers 
provide easy wiring access
•	 Snap-in quick connectors simplify electrical 
connections to the driver compartment
•	 Light engine connections use plenum rated  
(CMP) cable
OPTICS
•	 Visually pleasing 50° cutoff to source and  
source image
•	 The light distribution is free of distracting  
bright spots or pixelation and the perimeter has  
a smooth transition
•	 Optical grade silicone lens is integral to the light 
engine to ensure precise beam control
•	 High purity aluminum reflector enables reliable and 
consistent finish and color
•	 Large selection of anodized inner reflector finishes 
and colors as well as painted  
cone options
•	 White painted bezel trim finish, antimicrobial white 
paint as option
CERTIFICATIONS (CONTINUED)
•	 NSF2 Non-Food Zone certified
•	 EMR: Certified under UL 924 standard for 
emergency lighting and power equipment 
•	 EMR: Emergency battery packs are California 
Energy Commission (CEC) Title 20 Compliant
•	 Meets IK10 per IEC 60068-2-75 impact testing
•	 Approved for 8 (4 in / 4 out) No. 12AWG conductors 
rated for 90°C through wiring 
•	 For -BAA Option: This product meets 
federal procurement law requirements 
under the Buy American Act (FAR 52.225-9) 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
See Buy America(n) Solutions 
•	 For -TAA Option: Product configurations meet 
federal procurement law requirements under 
the Trade Agreements Act (FAR 52.225-11)                             
See Buy America(n) Solutions
WARRANTY
•	 5 year warranty
ELECTRICAL
•	 Chip-on-board LED with 2 SDCM
•	 Multiple CCTs, 80+ or 90+ CRI
•	 Long LED life: L90 at >55,000 hours (TM-21)
•	 Universal voltage 120V–277V driver, 347V optional
•	 UL Class 2, inherent short circuit and  
overload protection
•	 Flicker free 0–10V dimming with 1% or  
<1% performance
•	 DALI and Lutron EcoSystem options
•	 NX Lighting Controls provides options for 
standalone and networked functionality with 
wired or wireless connectivity for NX system 
deployments
•	 Battery pack with remote test switch and  
indicator available
INSTALLATION
•	 Accommodates ceiling thickness up to 2""  
(See DIMENSIONS section for details)
•	 Universal adjustable mounting brackets also accept 
0.5"" EMT conduit or 1.5"" or 0.75"" lathing channel 
(by others) or Prescolite accessory bar hangers      
(B24 or B6)
•	 Light Engine/Driver fully serviceable from above  
or below the ceiling
CERTIFICATIONS
•	 CSA certified, UL1598
•	 Suitable for wet location (under covered ceiling), 
IP66 and IP69K rated.
•	 ISO3 certified per ISO 14644-1:2015 ISO  
class 3 standards 
SERVICE PROGRAMS
Typical Dimensions and Weights
Lumen
Package
""A"" Length
Inches (mm)
""B"" Width
Inches (mm)
""C"" Height
Inches (mm)
Weight
lbs (kg)
06L - 15L
14.56 (370)
14.36 (365)
4.97 (126)
7.4 (3.3)
20L - 30L
14.56 (370)
14.36 (365)
6.15 (156)
7.8 (3.6)
35L - 40L
14.56 (370)
14.36 (365)
7.33 (186)
8.3 (3.8)
See DIMENSIONS section for complete details
A
C
L
C
A
C
L
A
B
(-BAA Option)
(-TAA Option)
Page 2 of 9
 (Rev 11/22/23)
LS_LTR-4RD-CR_spec_R02
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
lifeshield
Lighting for Complex Spaces
currentlighting.com/lifeshield
© 2023 HLI Solutions, INC. All rights reserved. Information and specifications subject to change without 
notice. All values are design or typical values when measured under laboratory conditions.
LTR-4RD (CR)
4"" ROUND COMPLEX ENVIRONMENT DOWNLIGHT
CLEANROOM / FOOD PROCESSING 
Example: LTR-4RD-H-SL10L-DM1 / LTR-4RD-T-SL35K8MD-SS / LTR-4RD-CE-WTAM
ORDERING GUIDE
CATALOG #
HOUSING
Notes:
1
5000K available in 80+ CRI only.
2
EDM available in 10L–35L. 
3
NX requires DM1 driver option.
4
347V requires DM1 driver option; available 06L–30L; 
not available with Controls, F, GTD, DTS, EMR.
5
CP not available with Controls, or EMR options.
6
IC available up to 20L; not available with Controls options.
7
Housing options (except Fuse, BAA/TAA) not available in 
combination.
8
DTS available with DM1, DM01, or DALI.
9
Wall wash trim requires WW distribution option.
10
VNR available up to 30L, not available with AMB CCT.
LTR-4RD-H
–
–
–
Aperture/Shape/Function
Lumen Package
Lumen Output
Driver Options
Control Options
Voltage
Housing Options
LTR-4RD-H  4"" Round
Downlight  
New 
Construction
Housing
SL
Standard 
Lumen
ML
Medium 
Lumen
HL
High 
Lumen
06L
600
10L
1000
15L
1500
20L
2000
25L
2500
30L
3000
35L
3500 
40L
4000
DM1
0–10V Dimming 
to 1% 
DM01
0–10V Dimming 
to < 1% 2
DALI
DALI Dimming  
to 1% 2
EDM
Lutron Hi-Lume 
EcoSystem  
Dimming to 1% 2
NX Lighting Controls
Networked Wireless
NXW
NX Networked 
Wireless Radio 
Module NXRM2 
and Bluetooth 
Programming, 
without Sensor 3
Networked Wired
NXE
NX Wired Dual 
RJ45 SmartPORTS, 
without Sensor 3
Standard
120–277V
34 347V 4
CP
Chicago Plenum 5, 7
IC
IC rated 6, 7
EMR
7W Emergency 
Battery Pack (CEC 
Title 20 Compliant) 
with remote test 
switch and indicator 
light 7
DTS
Device Transfer 
Switch with  
Dimming Bypass 7, 8
GTD
Generator  
Transfer Device 7
F
Fuse 7
BAA
Buy American Act 
(FAR 52.225-9) 
Compliant
TAA
Trade Agreements 
Act (FAR 52.225-11) 
Compliant
Gray Shading
= Service Program
Limit of 150 Luminaries
TRIM
–
–
Aperture/Shape/Function
Lumen Package
CCT
CRI
Distribution
LTR-4RD-T 
 
 4"" Round  
Downlight Light 
Engine/Trim Assembly
LTR-4RW-T 
 
 4"" Round  
Wall Wash Light  
Engine/Trim Assembly 9
SL
Standard 
Lumen
ML
Medium 
Lumen
HL
High  
Lumen
27K
2700K
30K
3000K
35K
3500K
40K
4000K
50K
5000K 1
AMB
Amber
8
80+CRI
9
90+CRI
VNR
Very Narrow (0.3 SC/20°) 10
NR
Narrow (0.5 SC/30°)
MD
Medium (0.7 SC/43°)
WD
Wide(0.9 SC/58°)
XW
Extra Wide (1.1 SC/70°)
WW
Single Wall Wash 9
–
Reflector Finish
Reflector Color
 Reflector Options
Finish not applicable 
with painted 
reflectors (WC or BC)
S
Specular
SS
Semi-
Specular
MFC
American  
Matte™
VS
Softglow®
VSS
SoftSheen™
Standard Clear
CG
Champagne 
Gold
BL
Black
LW
Light Wheat
PW
Pewter
WC
Painted White  
Cone and Flange
BC
Painted Black  
Cone and Flange
BAA 
 
TAA
Buy American Act 
(FAR 52.225-9) 
Compliant 
Trade Agreements 
Act (FAR 52.225-11) 
Compliant  
TRIM CONTINUED
BEZEL
–
Bezel Type
Bezel Trim Color
Options
LTR-4RD-CE
4"" Round Bezel Trim Assembly 
with Clear Polycarbonate Lens, 
Stainless Steel Philips Head Screws 
(included)
LTR-4RD-CEVR
4"" Round Bezel Trim Assembly with 
Clear Polycarbonate Lens, Stainless 
steel tamper resistant Torx® center 
pin reject (included)
–
WT
White 
WTAM
White   
Antimicrobial
BAA
Buy American Act 
(FAR 52.225-9) 
Compliant 
TAA
Trade Agreements 
Act (FAR 52.225-11) 
Compliant 
Accessories
B24
Set of two (2) 24"" bar 
hangers for T-bar ceilings 
B6
Set of two bar hangers for 
ceiling joist up to 24"" centers 
LiteGear
LiteGear® Inverter, 
25VA–250VA
LPS Series
LightPower Micro-Inverter, 
20VA–55VA
Page 3 of 9
 (Rev 11/22/23)
LS_LTR-4RD-CR_spec_R02
DATE:
LOCATION:
TYPE:
PROJECT:
CATALOG #:
lifeshield
Lighting for Complex Spaces
currentlighting.com/lifeshield
© 2023 HLI Solutions, INC. All rights reserved. Information and specifications subject to change without 
